SMILES,CYP2C9 Substrate Class,CYP2D6 Substrate Class,CYP3A4 Substrate Class,CYP2C9 Activity Class,CYP2D6 Activity Class,CYP3A4 Activity Class,CYP2C9 Inhibitor Class,CYP2D6 Inhibitor Class,CYP3A4_ Inhibitor Class
FC(F)(F)C1=CC=C(\C=C\C2=NC(COC3=CC=C(CCCCN4C=CN=N4)C=C3)=CO2)C=C1,1,0,1,1,0,1,subs/inhib,0,subs/inhib
COC1=C(O)C2=C(C=C1O)C(=O)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]23,,,1,0,0,0,NA,NA,0
CC1=CC=CC2=C1C(=O)N(C(CN3N=C(C4=C(N)N=CN=C34)C5=CC(O)=CC=C5)=N2)C6=C(C)C=CC=C6,0,0,1,1,0,1,1,0,subs/inhib
CC(C)N1C(C)=NC=C1C2=NC(NC3=CC=C(C=C3)[S+](C)([O-])=O)=NC=C2,1,0,0,1,0,0,subs/inhib,0,0
COC(=O)N1CCN(CC2=CC=CC(NC(=O)NC3=CN=C(C)C=C3)=C2F)CC1,0,0,0,0,0,0,0,0,0
NC1=NC=NC2=C1C(=NN2C3CCCC3)C4=CN=C5NC=CC5=C4,0,0,0,1,0,1,1,0,1
COC1=CC=CC(NC2=C(C=NC3=C(C)C=C(C=C23)[S+]([O-])(=O)C4=CC=CC(=C4)C(=O)N(C)C)C(N)=O)=C1,1,0,1,1,0,1,subs/inhib,0,subs/inhib
NC2(CC1=CC=C(Cl)C=C1)CCN(CC2)C3=C4C=CNC4=NC=N3,0,1,0,0,1,0,0,subs/inhib,0
COC1=CC(NC2=NC=C(F)C(NC3=CC=C4OC(C)(C)C(=O)N(COP(O)(O)=O)C4=N3)=N2)=CC(OC)=C1OC,0,0,0,0,0,0,0,0,0
ClC1=CC2=C(NC(=O)C(C3=NC4=C(N3)C=CC=C4)=C2N[C@@H]5CN6CCC5CC6)C=C1,0,1,1,1,1,0,1,subs/inhib,0
CN1CCCN(CC1)C2=CC=C3C(=O)C(C(=O)NCC4=CN=C(C)C=N4)=C5SC6=C(C=CC=C6)N5C3=N2,0,0,0,0,0,0,0,0,0
CN1C=C(C(=N1)C2=CC=C(OCC3=NC4=CC=CC=C4C=C3)C=C2)C5=CC=NC=C5,0,0,1,1,1,1,1,1,subs/inhib
COC1=CC=C(F)C(F)=C1C(=O)C2=C(N)N=C(NC3CCN(CC3)[S+](C)([O-])=O)N=C2,0,0,0,0,0,0,0,0,0
C(N1CCC(CC1)N2N=CC3=C2N=C(N=C3N4CCOCC4)C5=CC6=C(NC=C6)C=C5)C7=CC=CN=C7,0,0,1,1,1,1,1,1,subs/inhib
NC1=CC(=CC=C1)C2=CC3=C(N2)N=CN=C3OC4=CC=CC(O)=C4,0,0,0,0,0,1,0,0,1
CC1(C)CC2=C(C(=NN2C3=CC=C(C(N)=O)C(NC4CCC(CC4)OC(=O)CN)=C3)C(F)(F)F)C(=O)C1,0,1,0,1,0,1,1,0,1
CCN(CC)C(=O)C1=CC=C(C=C1)C2=CC3(CCNCC3)OC4=CC=CC(O)=C24,0,0,0,0,0,0,0,0,0
O=C(CC1=CC=C(C=N1)C2=CC=C(OCCN3CCOCC3)C=C2)NCC4=CC=CC=C4,0,0,1,0,0,0,0,0,0
CC[S+]([O-])(=O)C1=CC=CC(=C1)C2=CC(C(=O)NC3CCN(C)CC3)=C(C)C4=C2C5=C(N4)N=CC(C)=C5,0,0,0,1,0,0,1,0,0
CNC(=O)C1=C(F)C=CC=C1NC2=C3C=CNC3=NC(NC4=C(OC)C=C5CCN(C(=O)CN(C)C)C5=C4)=N2,0,0,0,1,0,1,1,0,1
CCN1C=C(C(=N1)C2=CC=C(NC(=O)N(C)C)C=C2)C3=C4C=C(NC4=NC=C3)C5=CC=CC(CN(C)C)=C5,0,0,1,0,0,0,0,0,0
CCN1N=NC2=C1N=C(N=C2N3CCOCC3)C4=CC=C(NC(=O)NC5=CC=C(C=C5)C(=O)N6CCN(C)CC6)C=C4,0,0,1,0,0,0,0,0,0
C[S+]([O-])(=O)N1CCC2=C(N=C(N=C12)N3CCOCC3)C4=CN=C(N)N=C4,0,0,0,0,0,0,0,0,0
CC(C)N1N=C(C2=C(N)N=CN=C12)C3=CC4=C(OC(N)=N4)C=C3,0,0,0,0,0,0,0,0,0
CC6(COC1=CC2=C(C=C1)N(C=N2)C3=NC4=C(C=CC=C4C=C3)N5CCC(N)CC5)COC6,0,0,1,0,0,0,0,0,0
COC1=CC=C(C=N1)C2=CC3=C(C)N=C(N)N=C3N([C@H]4CC[C@@H](CC4)OCCO)C2=O,0,0,0,1,0,0,1,0,0
CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,0,0,0,0,0,0,0,0,0
CC1=CC(OCCC[S+](C)([O-])=O)=CC(C)=C1C2=CC=CC(COC3=CC=C4[C@H](CC(O)=O)COC4=C3)=C2,0,0,0,0,0,0,0,0,0
COC1=CC2=NC=CC(OC3=CN=C(NC(=O)C4=C(C)N(CC(C)(C)O)N(C4=O)C5=CC=CC=C5)C=C3)=C2C=C1,0,0,0,0,0,0,0,0,0
CC1=CC(NC2=C3C=C(C=CC3=NC=N2)C4=CC=C(CNCC[S+](C)([O-])=O)O4)=CC=C1OC5=CC6=NC=NN6C=C5,0,0,1,0,0,1,0,0,subs/inhib
CNC(=O)C1=NN(C)C2=C1C(C)(C)CC3=CN=C(NC4=CC=C(C=C4)N5CCN(C)CC5)N=C23,0,0,0,0,0,0,0,0,0
CC(C)C1=C(O)C=C(O)C(=C1)C(=O)N2CC3=C(C2)C=C(CN4CCN(C)CC4)C=C3,0,0,0,0,0,0,0,0,0
CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)CC(C)C,0,0,0,0,0,1,0,0,1
CN1CCN(CC1)C2=CC=C(C=C2)C3=NC4=C(N5CCN(CC6=NOC(C)=C6)CC5)C(Br)=CN=C4N3,1,0,0,1,0,0,subs/inhib,0,0
NC1=NC(NCCNC2=NC=C(N3C=CN=C3)C(=N2)C4=CC=C(Cl)C=C4Cl)=CC=C1[N+]([O-])=O,0,0,1,1,1,1,1,1,subs/inhib
CC(C)C1=C(O)C=C(O)C(=C1)C2=NNC(=O)N2C3=CC4=C(C=C3)N(C)C=C4,0,0,0,1,0,0,1,0,0
O=C(NC1CCOCC1)C2=CC=C(C=C2)C3=NC=CC(=C3)C4=CNN=C4C5=NC=CC=C5,0,0,0,0,0,0,0,0,0
OC(=O)CN1N=NC(=N1)C2=CC(=NO2)N3CCC(CC3)OC4=CC(F)=CC=C4Br,0,0,0,0,0,0,0,0,0
COC1=CC=C(C=N1)C2=CC=C3N=CC4=C(N(C(=O)N4C)C5=CC=C(N6CCNCC6)C(=C5)C(F)(F)F)C3=C2,0,0,1,0,0,1,0,0,subs/inhib
[O-][N+](=O)C1=CN2C[C@@H](COC2=N1)OCC3=CC=C(OC(F)(F)F)C=C3,0,0,0,0,0,1,0,0,1
NC1=CC=C(C=N1)C(=O)NC2=CC=CC(=C2)C3=NC(N4CCOCC4)=C5OC6=NC=CC=C6C5=N3,0,0,1,1,0,1,1,0,subs/inhib
CCC1=C(CC(=O)N(CCOC)CCOC)C(C(=O)C2=CC=C(OCCN3CCOCC3)C(OC)=C2)=C(O)C=C1O,0,0,1,0,0,0,0,0,0
CN1C=C(C=N1)C2=NN3C(CC4=CC=C5N=CC=CC5=C4)=CN=C3C=C2,1,,0,1,0,1,subs/inhib,NA,1
FC(F)(F)C1=CN=C(C=C1)N2CC[C@H](C2)NC(=O)NC3=CC=CC=C3Br,1,1,1,0,0,1,0,0,subs/inhib
CCCCOC1=C2C=NNC2=NC=C1C(=O)C3=C(F)C=C(C)C=C3F,1,1,1,1,0,0,subs/inhib,0,0
CCN1C[C@H](C)N2C(=C(O)C3=C2C(=NN(CC4=CC=C(F)C(Cl)=C4)C3=O)C(=O)NC)C1=O,0,0,1,1,0,0,1,0,0
CC1=CC(C)=C(N=C1)C2=CC(=NC=C2Cl)N3CCN(CC3)C(=O)CC[S+](C)([O-])=O,0,0,1,0,0,0,0,0,0
FC(F)(F)C1=NC(NC2=CC=C(Cl)C=C2Cl)=NC=C1C(=O)NCC3CCOCC3,0,0,1,0,0,0,0,0,0
CNC(=O)C1=CC=CC(=C1)C2=CC=C3C(N=C(N=C3N4CCOC[C@@H]4C)N5CCOC[C@@H]5C)=N2,0,0,1,0,0,0,0,0,0
CC(C)(O)CC(=O)NCCN1C=CC2=C1C(NC3=CC=C(OC4=CC=CC(=C4)C(F)(F)F)C(Cl)=C3)=NC=N2,0,0,1,1,0,1,1,0,subs/inhib
COC1=CC(OC)=CC(NC(=O)C2=CC=C(O2)C3=CC=C(Cl)C=C3)=C1,1,1,1,1,1,1,subs/inhib,subs/inhib,subs/inhib
CNC(=O)C1=CC=C(C=C1F)C2=NN3C(CC4=CC=C5N=CC=CC5=C4)=CN=C3N=C2,0,0,1,1,0,1,1,0,subs/inhib
CCCCOC1=CC=C(C=C1)C(=O)NC2=C(F)C=C(F)C=C2,1,1,1,1,1,0,subs/inhib,subs/inhib,0
CC(C)(OCC1=NN(CC2=CC=CC=C2)C3=C1C=CC=C3)C(O)=O,0,0,0,0,0,0,0,0,0
CC(C)(C)C1=NC(=C(S1)C2=NC(N)=NC=C2)C3=C(F)C(N[S+]([O-])(=O)C4=C(F)C=CC=C4F)=CC=C3,0,0,1,1,0,1,1,0,subs/inhib
COCCOC1=CC=C2N(C=NC2=C1)C3=NC4=C(C=CC=C4C=C3)N5CCC(N)CC5,0,0,0,1,0,0,1,0,0
CC1=C(NC(=O)CNC2=CC(F)=C(F)C=C2)C=C(CN3CCNCC3)C=C1,0,0,0,0,0,0,0,0,0
CNC(=O)C1=CC=C(C=C1F)N2C(=S)N(C(=O)C23CCC3)C4=CN=C(C#N)C(=C4)C(F)(F)F,0,0,0,1,0,0,1,0,0
CCOC(=O)NC1=CC=C(NCC2=CC=C(F)C=C2)C=C1N,0,0,0,1,0,0,1,0,0
CC(O)(C#CC1=CC2=C(CCN2C3=NC(N)=NC=C3Cl)C=C1)C4=NC=CS4,1,0,1,1,1,1,subs/inhib,1,subs/inhib
C[C@H]1CN(CCCN1[S+]([O-])(=O)C2=CC=CC3=C2C(C)=CN=C3)C(=O)CN,0,0,1,0,0,1,0,0,subs/inhib
CC1=CC=CC=C1C(=O)C2=CC=C(NC3=C(N)C=C(Br)C=C3)C=C2Cl,1,0,0,0,0,0,0,0,0
CC1=NN(C(=C1)C(=O)N2CCN(CC2)C3=CC(Cl)=CC=C3)C4=CC=CC=C4,1,0,1,,,,NA,NA,NA
COC1=C(NC2=NC=C3N(C)C(=O)C4=C(C=CC=C4)N(C)C3=N2)C=CC(=C1)C(=O)N5CCC(CC5)N6CCN(C)CC6,0,0,0,0,0,0,0,0,0
NC(=O)C1=CC(=CC=C1)C2=NC=NC(NC3=CC=C(OC(F)(F)F)C=C3)=C2,1,0,1,0,0,0,0,0,0
COCCOC(=O)C1=C(C)NC2=C(C1C3=CC=CC(O)=C3)C(=O)CC(C2)C4=C(OC)C=CC=C4,0,0,1,1,0,1,1,0,subs/inhib
COC1=C(OC)C=C(C[C@H](C)[C@H](C)CC2=CC(OC)=C(OC)C=C2)C=C1,1,1,1,1,0,1,subs/inhib,0,subs/inhib
OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=N)N[C@H]12,0,1,0,0,0,0,0,0,0
[O-][N+](=O)C1=CC=C(OC(=O)N2CCN(CC3=CC=CC(OC4=CC=CC=C4)=C3)CC2)C=C1,1,0,1,0,1,0,0,1,0
CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(C)C)[C@H](CSC2=CC=CS2)C(=O)NO,0,0,1,0,0,1,0,0,subs/inhib
CN(C(C)=O)C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C(=O)C4=CC=CS4,0,0,0,0,0,0,0,0,0
COCC1(CO)N2CCC(CC2)C1=O,0,0,1,0,0,0,0,0,0
C[C@H](NC(=O)C1=C(OCC2=CC=C(Cl)C=C2)C=CS1)C3=CC=CC=C3,1,0,1,1,0,1,subs/inhib,0,subs/inhib
COC1=CC=C(C=C1)C(=O)CC2(O)C(=O)NC3=C(Cl)C=CC(Cl)=C23,1,0,0,0,0,0,0,0,0
CC1OC(OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C4=CC=C(O)C=C4)C(O)C(OC(C)=O)C1OC(C)=O,1,1,1,,,,NA,NA,NA
CC1(CCCCCCC1)N2CCC(CC2)N3C(=NC4=C3C=CC=C4)[C@@H]5CCCNC5,0,,0,0,1,0,0,NA,0
CNC(=O)C1=CC=CC=C1NC2=NC(NC3=CC=C(C=C3OC)N4CCOCC4)=NC=C2Cl,1,0,1,1,0,1,subs/inhib,0,subs/inhib
CC1=CC=C(NC(=O)NC2=CC(=CC=C2F)C(F)(F)F)C=C1NC3=CC4=C(C=C3)\C(=C\C5=CC=CN5)C(=O)N4,0,0,0,0,0,1,0,0,1
CCOC1=CC2=C(C(=N)N(CC(=O)C3=CC(N4CCOCC4)=C(OC)C(=C3)C(C)(C)C)C2)C(F)=C1OCC,0,0,1,1,1,1,1,1,subs/inhib
ClC1=CC(COC(=O)N2CCN(CCC(=O)C3=CC=C4NC(=O)OC4=C3)CC2)=CC(Cl)=C1,1,0,1,1,0,1,subs/inhib,0,subs/inhib
OCCCNC1=CC(=CC=N1)C2=NC(NC3=CC=CC(Cl)=C3)=NC=C2,0,1,1,0,0,1,0,0,subs/inhib
COC1=C(C=C(SC2=CN=C(NC(=O)C3=CC=C(CNC(C)C(C)C)C=C3)S2)C(C)=C1)C(=O)N4CCN(CC4)C(C)=O,0,0,1,1,0,1,1,0,subs/inhib
COC1=C(OC)C=C2C(NC3=CC(Br)=C(O)C(Br)=C3)=NC=NC2=C1,0,1,0,1,0,0,1,0,0
CC(C)OC1=CC=C(C=C1Cl)C(=O)N[C@H](CNC(=O)CN(C)C)CC2=CC=C(C=C2)C3=CN4C=CC=C([C@H](C)O)C4=N3,0,0,1,0,1,1,0,1,subs/inhib
C[C@@H](N)C1=CC=C(C=C1)C(=O)NC2=C3C=CNC3=NC=C2,0,0,0,0,0,0,0,0,0
COC1=CC=C(C=C1OC)C2=CC3=NC=CN3C(NC4=NC=CC=C4C(N)=O)=N2,0,0,0,1,0,0,1,0,0
CC1=CC=C(NC2=NC=NC(=C2)C3=CC=CC(=C3)N4C(=O)C5=C(C=CC=C5)C4=O)C=C1N[S+](C)([O-])=O,1,0,1,1,0,1,subs/inhib,0,subs/inhib
FC1=CC=C(CN2C=CC=C(C(=O)N[C@@H](COC3=CC4=C(NC(=O)N4)C=C3)C5=CC=CC=C5)C2=O)C=C1F,1,0,1,1,1,1,subs/inhib,1,subs/inhib
N[S+]([O-])(=O)C1=CC=C(NC2=NC3=C(NC=N3)C(OCC4CCCCC4)=N2)C=C1,1,0,1,0,0,1,0,0,subs/inhib
COC1=C2N=C(N=C(NCC3=CC=CC=C3)C2=CC=C1)N4C(N)=NC5=C4C=CC=C5,1,1,1,1,1,1,subs/inhib,subs/inhib,subs/inhib
C(NC1=NC(=NC2=C1CCCC2)N3CCOC4=C3C=CC=C4)C5=CC=CC=C5,1,1,1,1,1,1,subs/inhib,subs/inhib,subs/inhib
N[S+]([O-])(=O)C1=CC=C(NC2=CC(=O)C3=CC=CC=C3C2=O)C=C1,0,0,0,0,1,1,0,1,1
CC1(C)CC2=C(CO1)SC(NC(=S)NC(=O)C3=CC=CC=C3)=C2C(O)=O,0,0,0,0,0,1,0,0,1
CC(C)C[C@H](N(C)CC1=CC=C(C=C1)C(C)(C)C)C(=O)N[C@@H](CC2=CC=C(OCC3=CC=CC=C3)C=C2)C(=O)NC(C)(C)C,0,0,1,1,0,1,1,0,subs/inhib
CC1=NNC2=C1C=C(C=C2)C3=CN=CC(OC[C@@H](N)CC4=CNC5=C4C=CC=C5)=C3,0,1,0,1,1,1,1,subs/inhib,1
C(NC1=NC=NC2=C1C(=C(O2)C3=CC=CC=C3)C4=CC=CC=C4)[C@@H]5CCCO5,1,1,1,1,0,1,subs/inhib,0,subs/inhib
NC1=C(C#N)C(=CC(=N1)C2=C(OCC3CC3)C=CC=C2O)C4CCNCC4,0,1,0,1,1,0,1,subs/inhib,0
COCCOC1=NN(C(=N1)C2=CC=C(Cl)C(Cl)=C2)C3=CC=C(NC(=O)CCl)C=C3,1,1,1,1,1,0,subs/inhib,subs/inhib,0
COC1=CC(C(C)C)=C(OC2=CN=C(NC(CO)CO)N=C2N)C=C1I,0,0,1,0,0,0,0,0,0
[O-][N+](=O)C1=CC(=CC=C1)C2=CC=C(OCC(CCC3=CC=NC=C3)N4C(=O)CSC4=O)C=C2,,1,,0,0,0,NA,0,NA
OCCNCCNC1=NC2=CC=CC(NC(=O)CC34CC5CC(CC(C5)C3)C4)=C2C=C1,0,0,1,0,0,0,0,0,0
ClC1=C(Cl)C(=CC=C1)C2=NN=NN2CC3=CC=CN=C3,0,0,1,0,0,1,0,0,subs/inhib
ClC1=C(Cl)C(=CC=C1)N2N=NN=C2NCC3=C(OC4=NC=CC=C4)C=CC=C3,0,0,1,1,1,1,1,1,subs/inhib
CC1=NC=CN1CC(=O)N(C(C(=O)NC2CCCCC2)C3=CC=CC=C3C)C4=CC=CC(F)=C4,1,0,1,,,,NA,NA,NA
[O-][S+](=O)(NC1CC1)C2=CC=C(C3=CSC=C3)C(NC(=O)NC4=CC=CC(=C4)C(F)(F)F)=C2,1,1,1,1,1,1,subs/inhib,subs/inhib,subs/inhib
[O-][S+](=O)(N1CCCCCC1)C2=CC(=CC=C2)C(=O)NC3=CC=CC(Br)=C3,1,1,1,1,1,1,subs/inhib,subs/inhib,subs/inhib
OC(=O)CCNC1=NC(=NC(=C1)N2CCC3=CC=CC=C3CC2)C4=NC=CC=C4,1,0,0,1,0,0,subs/inhib,0,0
CNC1=NC(NC2=CC=C(C=C2OC)C(=O)N3CCOCC3)=NC=C1Cl,0,0,0,0,0,0,0,0,0
CC1=CC=CC=C1C(N(C(=O)CNC2=CC=C(C=C2)C#N)C3=CC=CC(F)=C3)C(=O)NC4CCCCC4,1,0,1,1,0,1,subs/inhib,0,subs/inhib
CCOC(=O)C1=C(C)NC2=C(C1C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CC(C)(C)C2,1,0,1,1,0,1,subs/inhib,0,subs/inhib
COC1=CC=C(CCC(=O)NC2=NC3=CC=C(Cl)C=C3S2)C=C1OC,1,0,1,1,0,1,subs/inhib,0,subs/inhib
CC1=NC=CC(=C1)C2=NC=C(CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4)C=C2C,0,,1,0,0,0,0,NA,0
O=C(NC1=CC2=C(NC=C2)C=N1)C3=CC=CC=C3,0,0,0,1,0,0,1,0,0
C[C@H](NC(=O)C1=CC2=C(C=C1)N(CC3=CC=C(C=C3)C4=CC=CC=C4C(O)=O)C(C)=C2C)C5=CC=C(C=C5)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
CCCCCNC(=O)N1CCC(CN(CC2=CC=C(S2)[N+]([O-])=O)CC3=CC=C(Cl)C=C3)C1,1,0,1,1,1,1,subs/inhib,1,subs/inhib
BrC1=CN=CC(=C1)C(=O)N2CCC(CC2)N3CCCC3,0,1,0,,,,NA,NA,NA
CN1CCN(CC2=CC=C(NC(=O)NC3=CC=C(OC4=CC(NC(=O)C5CC5)=NC=N4)C=C3)C=C2C(F)(F)F)CC1,1,0,0,0,1,1,0,1,1
CC1CCN(CC1)C2=CC(=CC=C2NC(=O)C3=CC(=CN3)C#N)N4CCN(C)CC4,0,1,0,0,1,0,0,subs/inhib,0
COC(C)(C)CCN1N=C(NC2=C(C)C=CC=C2C)C3=CN=C(NC4=CC(F)=C(OCCN5CCCC5)C=C4)N=C13,1,0,1,1,0,1,subs/inhib,0,subs/inhib
CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(F)=C(C=C2)N3CCSCC3,0,0,1,0,0,0,0,0,0
COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C3=CC=CC=C3)[C@@](O)(CCN(C)C)C4=CC=CC5=C4C=CC=C5,1,0,1,1,1,0,subs/inhib,1,0
OC[C@@H](O)C(O)[C@H](O)CO,0,,,,,,NA,NA,NA
NC1=NC2=NC=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1,0,,,0,0,0,0,NA,NA
OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0,,,0,0,0,0,NA,NA
CN(C)[C@H]1[C@@H]2CC3C(C(=O)C4=C(C(Cl)=CC=C4O)[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,0,0,0,0,0,0,0,0,0
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H]([C@H]2O)N(C)C)[C@@H](CCN3C[C@@H](C)C[C@@H](C)C3)C[C@@H](C)C(=O)\C=C\C(C)=C\[C@@H]1CO[C@@H]4O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]4OC,0,0,0,0,0,0,0,0,0
CC12CC[C@@](C)(C[C@H]1C3=CC(=O)[C@@H]4C5(C)CC[C@H](O[C@H]6O[C@@H](C(O)C(O)[C@H]6O[C@@H]7O[C@@H](C(O)C(O)C7O)C(O)=O)C(O)=O)C(C)(C)[C@@H]5CCC4(C)C3(C)CC2)C(O)=O,0,0,0,0,0,0,0,0,0
CCNC1=NC2=CC=C(Cl)C=C2C(C)(O1)C3=CC=CC=C3,1,1,1,1,0,0,subs/inhib,0,0
CC(C)CCN1C(CN2CCN(CC2)C(=O)C(C)C)=NC3=C1C(=O)N(C)C(=O)N3C,,,0,0,0,0,NA,NA,0
CCC(=O)N1CCOC2=C(OC[C@H]3CCCN(C)C3)C=C(C=C2C1)C4=CC(OC)=C(OC)C=C4,0,0,1,1,0,0,1,0,0
O=C(CN1CC[C@H](C1)C(=O)NC2=CC3=C(NN=C3C4=CC=NC=C4)C=C2)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,0,0,1,1,1,1,1,1,subs/inhib
CCN1CCN(CC1)C(C2=CC=C(Cl)C=C2)C3=CC=C(Cl)C=C3,0,1,1,0,1,0,0,subs/inhib,0
OCCNC(=O)C1=CC=CC(=C1)C2=CC(NC3=CC=C(OC(F)(F)F)C=C3)=NC=N2,0,0,0,0,0,0,0,0,0
CN1C2=C(N(CCC(C)(C)C)C(OC3CCN(CC3)C(=O)C4CC4)=N2)C(=O)N(C)C1=O,,,1,0,0,0,NA,NA,0
CCOC(=O)NC1=CC(=NN2C(C)=NN=C12)C3=CC(N[S+](C)([O-])=O)=C(C)C=C3,0,0,0,0,0,0,0,0,0
COC1=CC=C(CCC2=NC3=CC(=CC=C3N2C[C@H](C)N4CCOCC4)C5=C(C)ON=C5C)C=C1Cl,0,1,1,0,0,1,0,0,subs/inhib
CCCC1=C(CNC(=O)C2=CC(=CC3=C2C=NN3C(C)C)C4=CC=C(N=C4)N5CCN(CC5)C(C)C)C(=O)NC(C)=C1,0,0,1,0,0,1,0,0,subs/inhib
COC1=CC2=C(C=C1OCCCN3CCCC3)N=C(N)C24CCC4,0,0,1,0,0,0,0,0,0
CCCC1=C(CNC(=O)C2=CC(=CC3=C2C=NN3C(C)C)C4=CC(=NC=C4)N5CCN(C)CC5)C(=O)NC(C)=C1,0,1,1,0,0,1,0,0,subs/inhib
CC1=C(F)C(=CC=C1C(=O)N2CCOC3=CC=C(C=C3C2)C4=CC=C(N)N=C4)[S+](C)([O-])=O,0,0,1,0,0,1,0,0,subs/inhib
CCOC(=O)CCNC1=CC(=NC(=N1)C2=CC=CN=C2)N3CCC4=C(CC3)C=CC=C4,0,1,1,1,0,1,1,0,subs/inhib
C[C@@H]1CNC2=C(SC3=CC=C4N=C(C=CC4=C23)C5=CC=C(C)N=C5)C(=O)N1,0,0,1,0,0,1,0,0,subs/inhib
COC1=C(NC2=NC(C3=CNC4=C3C=CC=C4)=C(Cl)C=N2)C=CC(=C1)N5CCC(N)CC5,,0,,1,0,0,NA,0,NA
CC(C)N(C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=NC3=C2N=CN=C3N)[C@@H]4C[C@H](CCC5=NC6=CC(=CC=C6N5)C(C)(C)C)C4,0,0,1,0,0,1,0,0,subs/inhib
COC1=CC2=NC=NC(NC3=CC=C(O)C(Br)=C3)=C2C=C1OC,0,0,0,1,0,0,1,0,0
CCN1CCN(CC2=CN=C(NC3=NC=C(F)C(=N3)C4=CC(F)=C5N=C(C)N(C(C)C)C5=C4)C=C2)CC1,0,0,1,0,0,0,0,0,0
CN1N=CN=C1[C@@H]2[C@H](NC3=CC(F)=CC4=C3C2=NNC4=O)C5=CC=C(F)C=C5,,,0,,,,NA,NA,NA
CCNC1(CCN(CC1)C2=C3N=C(N(C3=NC=N2)C4=CC=C(Cl)C=C4)C5=CC=CC=C5Cl)C(N)=O,0,0,1,1,0,0,1,0,0
COC1=CC(=CC=C1NC2=NC=C(Cl)C(NC3=C(C=CC=C3)P(C)(C)=O)=N2)N4CCC(CC4)N(C)C,0,0,0,1,0,0,1,0,0
CC(C)OC1=CC(C2CCNCC2)=C(C)C=C1NC3=NC=C(Cl)C(NC4=C(C=CC=C4)[S+]([O-])(=O)C(C)C)=N3,0,0,0,1,0,1,1,0,1
CC1=CC(C)=C(CNC(=O)C2=CC(=CC3=C2C=NN3C4CCCC4)C5=CC=C(CN6CCOCC6)C=C5)C(=O)N1,1,0,1,1,0,1,subs/inhib,0,subs/inhib
CN1CCN(CC2=CC=C(NC(=O)C3=CC=C(C)C(=C3)C#CC4=CN=C5NN=CC5=C4)C=C2C(F)(F)F)CC1,0,0,1,1,0,1,1,0,subs/inhib
CCOC1=CC=CC=C1N2C(=O)C3=C(C=CC=C3)N=C2C(C)N4CCN(CC4)C(=O)COC5=CC=C(Cl)C=C5,0,1,1,0,0,1,0,0,subs/inhib
COC1=CC=C(NC(=O)C2=CNC=N2)C=C1[S+]([O-])(=O)NC3=CC=C(Br)C=C3,0,0,0,0,0,1,0,0,1
FC1=CN2C=C(CCC#CC3=NC=CC=C3)N=C2C=C1,0,0,1,0,0,0,0,0,0
CCC(CC)N1C=CC2=C1C=C(C=C2C(=O)NCC3=C(C)C=C(C)NC3=O)C#N,1,0,1,1,0,1,subs/inhib,0,subs/inhib
COC(=O)C1=CC=C2N(CCCC3=CC=CC=C3)C(NC(=O)C4=CC=CC=C4)=NC2=C1,1,0,1,0,0,0,0,0,0
C[C@H]1C[C@@H](C)CN(CCCNC(=O)C2CCN(CC3=COC(=N3)C4=CC(C)=C(F)C=C4)CC2)C1,0,0,0,0,1,1,0,1,1
CCN1CCN(CC2=CC=C(NC(=O)NC3=CC=C(OC4=NC=NC(NC)=C4)C=C3)C=C2C(F)(F)F)CC1,0,0,1,0,0,1,0,0,subs/inhib
CCC1=CC=CC(CC)=C1N2C(=O)C(=CC(C(=O)N3CCNCC3)=C2CC(C)C)C4=NC(=CS4)C5=CC=C(Cl)C=C5,1,0,1,0,1,1,0,1,subs/inhib
