CANONICAL_SMILES,INCHIKEY,pChEMBL mean,pChEMBL std,Molecule Name,Compound Key,appears_in_N_ChEMBL_assays
CCOC(=O)N1CCN(C(=O)C(CC)n2nc(C)c3sc4ccccc4c3c2=O)CC1,XWQGXJYWNKIZOT-UHFFFAOYSA-N,5.15,,,SID4247638,1
O=S1(=O)CC(SCc2cccc(Cl)c2)=Nc2ccccc21,JDTBRKVZBWLSID-UHFFFAOYSA-N,5.7,,,SID17402285,1
Cn1c(CC(=O)Nc2ccc(Cl)c(Cl)c2)nnc1SCC(=O)N1CCN(c2ccccc2)CC1,CLOPBGDTJPRBKQ-UHFFFAOYSA-N,5.8,,,SID14740359,1
CCOc1cc(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)ccc1OS(=O)(=O)c1ccccc1,NGFWSSLLFGYAJC-HZHRSRAPSA-N,5.05,,,SID17406642,1
Cc1cc(C(=O)CSc2nnc(-c3ccccc3)o2)c(C)n1CC1COc2ccccc2O1,GLTFAVCRNQTYKY-UHFFFAOYSA-N,5.65,,,SID14744320,1
CN(c1ccccc1)c1ccc(/C=c2\s/c(=C(/C#N)C(=O)C(C)(C)C)n(Cc3ccco3)c2=O)cc1,WGDJQJACRVASFG-OQOJFCMRSA-N,5.2,,,SID3713635,1
Cc1cc(C(=O)CC#N)c(C)n1CC(F)(F)F,AFSJCINRPRZHCC-UHFFFAOYSA-N,5.5,,,SID3714430,1
O=C(c1ccncc1)N1CCC2(CCCN(c3ccccn3)C2)CC1,LBVJIMNHCKENIS-UHFFFAOYSA-N,6.1,,,SID4238504,1
CC(C)n1nc(C(=O)NC2C3CN(CC4CCOCC4)CC32)c2ccccc21,FGFDOZYSTFSQCA-UHFFFAOYSA-N,5.04,,,7x,1
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)N5CCN6CCN(CC(C)C)CC6C5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,MIPWODRTRBZYNE-AWJNOIJUSA-N,5.4,,,BDBM143018,1
C=CCn1c(O)c(CC(=O)Nc2ccccc2)s/c1=N/c1ccc(S(N)(=O)=O)cc1,ZVTGEPSVWJODIA-BSYVCWPDSA-N,5.25,,,SID17401912,1
O=C(Nc1ccc(-c2ccncc2)cc1)Nc1ccc(-c2ccnc3[nH]cnc23)cc1,ZAHXGOCQYQTQGH-UHFFFAOYSA-N,6.44,,,50,1
CCOC(=O)c1[nH]c2ccccc2c1NC(=O)c1nonc1C,UFJZXFJKITWUKQ-UHFFFAOYSA-N,5.1,,,SID861742,1
C#CCSc1nnc(-c2sc(-c3ccccc3)nc2C)n1C,IJOYYGFIORIFJG-UHFFFAOYSA-N,6.0,,,SID17410300,1
O=C(CCCCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3)N1CCN(C2CCCCC2)CC1,LPXCOMLUCKRTLY-UHFFFAOYSA-N,5.95,,,SID4242057,1
C=CC[n+]1c(-c2ccc(C)cc2)csc1NNC(=O)Nc1ccccc1,GKVQPULIJSRZGF-UHFFFAOYSA-O,5.45,,,SID14735343,1
COc1ccc(CC(=N)NOC(=O)Cc2ccccc2)cc1OC,VLWWZXNUVCQUAJ-UHFFFAOYSA-N,5.5,,,SID17415683,1
C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N1CCOCC1,ATTJXWVUQQZVGI-JPYJTQIMSA-N,5.67,,,1m,1
COCCNS(=O)(=O)c1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,DGJSRAOJSKSQBJ-UHFFFAOYSA-N,5.47,,,27,1
Cc1ccc2cc(C#N)c(SCC(=O)N3CCCc4ccccc43)nc2c1C,GEHPNJDRNCZNOW-UHFFFAOYSA-N,5.5,,,SID17408154,1
O=C(c1ccccc1)c1nc2ccccc2n(CCCn2c(=O)c(C(=O)c3ccccc3)nc3ccccc32)c1=O,CFDOQTIPQHISNH-UHFFFAOYSA-N,5.85,,,SID14742143,1
Cc1ccc(NC(CNS(=O)(=O)c2ccc(Cl)cc2)c2ccccc2)cc1,UURMYOCEFKNIOC-UHFFFAOYSA-N,5.6,,,SID17415251,1
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCCCC3)ccc2c1)n1ccnc1)N(C)C,VZAYORFJMPOFKB-DVECYGJZSA-N,5.1,,,1f,1
CCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,ZXPSJDOWBKNEAW-VGSWGCGISA-N,5.77,,,1h,1
N#CCSc1nc2scc(-c3cccs3)c2c(=O)n1CCc1ccccc1,CFNBEDULJDCZKG-UHFFFAOYSA-N,5.5,,,SID3717182,1
Oc1c2c(c(O)n1C1CCCCC1)C1C=CC2c2c1c(O)n(C1CCCCC1)c2O,UCUDWVWCSUMCNL-UHFFFAOYSA-N,5.45,,,SID14740734,1
CCn1c2ccccc2c2cc(/C=N/n3cn[nH]c3=S)ccc21,KCJIZLQAQCRQJK-VXLYETTFSA-N,5.15,,,SID14745093,1
O=C(Nc1ccc(F)cc1)c1ccc(-n2ccnc2)nc1,NQCYMFDPMJFNLT-UHFFFAOYSA-N,6.9,,,SID17409707,1
CCOc1cc(NC(=O)C2CCCCC2)c(OCC)cc1NC(=O)c1ccco1,HKSLEYLCENARKK-UHFFFAOYSA-N,5.95,,,SID843295,1
COc1ccc(S(=O)(=O)N/N=C(/C)c2cccc(NC(=O)c3ccccc3Cl)c2)cc1,BNHRXRMOXOMIQJ-MYYYXRDXSA-N,5.65,,,SID17387758,1
CP(C)(=O)c1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,RJQCTYSBEJJLJK-BWAGFHJFSA-N,5.8,,,25,1
COc1cccc(CC(=O)Nc2nc(-c3ccnc(N(C)C)c3)cs2)c1,RDGXFPSQNSIWHF-UHFFFAOYSA-N,5.46,,,32,1
CCOc1ccc(C(=O)Nc2cccc(-c3cc4ccccc4oc3=O)c2)cc1[N+](=O)[O-],NTNVOHKRIKSRQA-UHFFFAOYSA-N,5.0,,,SID17409273,1
C=CCn1c(SC(C)C(=O)NCc2ccc3c(c2)OCO3)nc2scc(-c3ccccc3)c2c1=O,SQHZDLDRIMPJDR-UHFFFAOYSA-N,6.25,,,SID14744836,1
COc1cc2ccc(Br)cc2cc1[C@@H](c1ccnc(OC)c1OC)[C@@](O)(CCN(C)C)c1ccc2occc2c1,CXLLHSXYRSFUSQ-QLWXXVCSSA-N,5.16,,,36,1
COCCNC(=O)CSc1nc2ccc(N3CCOCC3)cc2c(=O)n1Cc1ccc(OC)cc1,UWKFXMULYPFETC-UHFFFAOYSA-N,5.3,,,SID17401898,1
Cc1cc(C(=O)N(C)C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,AENCTNCRKXVXOM-UHFFFAOYSA-N,5.66,,,29,1
COc1ccc(CCNC(=O)c2ccccc2NC(=O)c2ccco2)cc1OC,LNOVDVZUMATGIZ-UHFFFAOYSA-N,5.15,,,SID7977391,1
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(C(C)C)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,PSSSYLPWYZVQRS-UHFFFAOYSA-N,5.21,,,BDBM143143,1
O=C(Nc1cc(Sc2ccccn2)cc([N+](=O)[O-])c1)c1ccc(Cl)cc1,FXWYVUODAMIQCS-UHFFFAOYSA-N,5.1,,,SID17387648,1
Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)n(CCO)c12,MONVGMXMCOSOEW-UHFFFAOYSA-N,5.25,,,31,1
O=C(c1cc(-c2ccncc2)nc2ccccc12)N1CCN(c2ccc(N3CCOCC3)nn2)CC1,CPHPEVVWPKIKAA-UHFFFAOYSA-N,5.8,,,SID4246819,1
Cc1ccc(/N=C2/Sc3nc4cc(C)cc(C)c4cc3CN2CCN2CCOCC2)cc1,CHGRYVDOMCDAOT-CYYJNZCTSA-N,5.15,,,SID17410729,1
COC(=O)c1ccc2cc(C(O)(c3c[nH]cn3)C(C)C)ccc2c1,RRHVEQWMOKQMRJ-UHFFFAOYSA-N,5.85,,,22,1
COc1cccc(C(=O)N2N=C(c3cccc(OC)c3)CC2(O)C(F)(F)F)c1,NKRDQTJLILLQRY-UHFFFAOYSA-N,5.1,,,SID17408168,1
COc1ccc(CCNC(=O)CCCCCN2C(=O)c3ccccc3C2=O)cc1,PBGOJTQTDDSPFQ-UHFFFAOYSA-N,5.2,,,SID17401241,1
O=C(/C(=C/c1ccc(Cl)cc1)c1nc2ccccc2[nH]1)c1ccccc1,WTSNADCCDZTFBO-JXAWBTAJSA-N,5.45,,,SID17408031,1
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)N5CCC(NC(=O)CCO)CC5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,UOSYPEJGZRITSC-XDCSAADPSA-N,5.12,,,BDBM143027,1
Cc1cc(-c2ccc(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)cc2)ccn1,KUZUQSLQWYRGST-UHFFFAOYSA-N,5.33,,,15,1
Cc1cc(C)nc(Nc2n[nH]c(COc3cccc4ccccc34)n2)n1,WBQCCPNJZHQJPQ-UHFFFAOYSA-N,5.65,,,SID14743343,1
CC(C)(C)NC(=O)CN(Cc1cccs1)C(=O)C1COc2ccccc2O1,MDMLXVPNVFDIQT-UHFFFAOYSA-N,5.6,,,SID17407707,1
NC1C[C@H]2CC[C@@H](C1)N2C(=O)C(Cc1ccc(Br)cc1)NC(=O)C1(c2ccc(Cl)cc2Cl)CC1,IPXCMYKDOHLHDR-LRARCCGNSA-N,6.22,,,30,1
O=C(NCc1ccco1)C(c1ccccc1)N(C(=O)Cc1cccs1)c1ccccc1F,XSNDQGHNYPCNAV-UHFFFAOYSA-N,6.1,,,SID14721871,1
Cc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2C(=O)NCc2ccco2)cc1,YHLJDYHFZNAZDF-UHFFFAOYSA-N,5.6,,,SID17416338,1
COC(=O)CCC(=O)Nc1cccc(C(=O)Nc2cccc(Cl)c2)c1,IAWRLXLPJXIVDL-UHFFFAOYSA-N,6.4,,,SID17403364,1
CN(C)C1CCN(Cc2cc3nc(-c4c(F)ccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,RTUFGGWXEZHNNA-UHFFFAOYSA-N,5.04,,,15,1
Cn1c(=O)cc(SCC(=O)NCCCN2CCOCC2)c2ccc(Cl)cc21,LFIGOPUQSSVGOM-UHFFFAOYSA-N,5.1,,,SID4251833,1
Cc1c(CN(C(=O)C2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)cccc1C(F)(F)F,WSNYMUSQZWXVNZ-JWIMYKKASA-N,5.64,,,21,1
COCCCc1cc(CCC(=O)N2CCOCC2)c(Cl)c(CN(C(=O)C2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,HVSAPLYLNVBLPG-HVWQOXBCSA-N,5.55,,,36,1
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)CO)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,OCIDJOZAAORGQC-RRYSNUMESA-N,6.16,,,11,1
CN(Cc1ccccc1)c1nc(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,DPDLOPIWFGQFOR-UHFFFAOYSA-N,5.95,,,SID17415725,1
CCOC(=O)C1=C(c2ccccc2)N=c2sc(=Cc3ccc(O)cc3)c(=O)n2C1c1cccs1,GHLKYWPBYZWXMD-UHFFFAOYSA-N,5.45,,,SID17415975,1
CCOC(=O)c1c(-c2ccc(OC)cc2)csc1NC(=O)CCN1C(=O)c2ccccc2C1=O,PQXIKIJHDBZEPT-UHFFFAOYSA-N,5.35,,,SID17413727,1
O=C(CSCc1c(Cl)cccc1Cl)NCc1cccnc1,DNMQGCWATKNXSP-UHFFFAOYSA-N,5.5,,,SID17409192,1
COc1ccc(C(=O)NNC(=O)CSc2nnc(COc3ccc4ccccc4c3)n2C)cc1,RWENIGNIQPVFGL-UHFFFAOYSA-N,6.3,,,SID17410640,1
CCC/C=C(\CCC)C(NP(=O)(c1ccccc1)c1ccccc1)c1ccc(C(F)(F)F)cc1,YEAAJSCMMJDKLF-LPYMAVHISA-N,5.5,,,SID17385100,1
CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1,WIPOZGZUHPTZTR-ACHIHNKUSA-N,5.52,,,44,1
CCNCc1cc(OCC)c(OCC(=O)NCCc2ccccc2)cc1Cl,NLHYVLRZVCOQOI-UHFFFAOYSA-N,6.35,,,SID17413189,1
CCCCC(=O)NN=C(C)CC(=O)Nc1cc(Cl)ccc1OC,QXHSECJBSSPYJW-UHFFFAOYSA-N,5.35,,,SID17408178,1
O=C(c1ccccc1)c1c[nH]c(C(=O)NCc2cccnc2)c1,PUJQRNWLZOKULI-UHFFFAOYSA-N,5.35,,,SID17410102,1
CCOC(=O)C(C(=O)NCc1ccc(C)cc1)c1ncc(C(F)(F)F)cc1Cl,YWANWNRTFRLMGY-UHFFFAOYSA-N,5.9,,,SID17410628,1
O=C(NN=Cc1c[nH]c2ccccc12)c1ccn(Cc2ccc(Cl)cc2Cl)n1,CJCNDUFXXRRGDZ-UHFFFAOYSA-N,5.45,,,SID17412181,1
CCn1c(CC(=O)Nc2ccc(C)cc2)nnc1SCC(=O)Nc1nc(C)cs1,WZKHVWIUYQNRIN-UHFFFAOYSA-N,5.1,,,SID14723880,1
CCOC(=O)CC(=O)CSc1nnc2c(n1)[nH]c1ccccc12,UUZWYCOJNRRIAP-UHFFFAOYSA-N,5.6,,,SID847614,1
Cc1nc2c(ccc3nc(NC(=O)c4ccc(S(=O)(=O)N(C)C)cc4)sc32)s1,RXXFSWFKNAVPSA-UHFFFAOYSA-N,5.45,,,SID4251668,1
O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3Cl)nc1O2,FWARKQAKPIPKQZ-UHFFFAOYSA-N,5.35,,,SID17415724,1
CCCCOc1ccc(-n2cnc(C)c2)cc1,ITXWTUUAROJZDN-UHFFFAOYSA-N,5.04,,,9b,1
C=CCOC(=O)C1C(C)=NC(SC)=C(C#N)C1c1cccs1,MJPSNSVNUHMLFU-UHFFFAOYSA-N,5.5,,,SID14741615,1
CC(=O)N1CCN(C2CCN(c3cc(C)c4[nH]c(-c5c(NC[C@@H](O)c6cccc(Cl)c6)cc[nH]c5=O)nc4c3)CC2)CC1,NKJTYXXPGXIGTL-MUUNZHRXSA-N,9.1,,,17,1
CCOC(=O)N1CCC(NC(=O)CS(=O)(=O)Cc2nc(-c3cccc(OC)c3)oc2C)CC1,OCIYPZIOGKJRMB-UHFFFAOYSA-N,5.15,,,SID4249803,1
COc1ccc(Oc2coc3cc(OC(=O)c4cccs4)ccc3c2=O)cc1,NLTINAPNEBXCHE-UHFFFAOYSA-N,5.0,,,SID17413950,1
CN1CCN(c2ccc([N+](=O)[O-])cc2C(=O)c2ccc(Br)cc2)CC1,SCZAVKYSJQFZQE-UHFFFAOYSA-N,5.0,,,SID17414580,1
Cc1c(OC(=O)c2ccc([N+](=O)[O-])cc2)c2c(c[n+]1C)COC(C)(C)OC2,FTBMIQNGUUNURB-UHFFFAOYSA-N,5.15,,,SID14738505,1
CCn1c(SCC(=O)c2ccccc2)nnc1-c1cccs1,LFXOVFVOGLUMPU-UHFFFAOYSA-N,5.05,,,SID14742643,1
Cc1cc(C)cc(NC(=O)CCc2nc3ccccc3[nH]2)c1,LISRJBMULPECJR-UHFFFAOYSA-N,5.55,,,SID17401845,1
O=C(Nc1cccc(NC(=O)c2ccccc2[N+](=O)[O-])n1)c1ccccc1[N+](=O)[O-],IBRNTSDETLHNMM-UHFFFAOYSA-N,5.0,,,SID17409044,1
O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)c1ccc(Cl)cc1,IPQDSFVSQSHOIV-UHFFFAOYSA-N,5.45,,,SID17416231,1
O=S(=O)(c1ccccc1S(=O)(=O)N1CCCCC1)N1CCCCC1,ZMKSNTFKCGRDQY-UHFFFAOYSA-N,5.05,,,SID4241903,1
O=C(Cc1cccs1)N1CCC(c2nc(=O)c3nnn(Cc4ccccc4Cl)c3[nH]2)CC1,MNRIXBGUJBMPDM-UHFFFAOYSA-N,5.5,,,SID847676,1
CCN(C(=O)c1cnc(N2CCN(c3ncccn3)CC2)c2ccccc12)c1cccc(Cl)c1,JHZMJULKFKFIMK-UHFFFAOYSA-N,5.2,,,SID4249223,1
Cc1nc(NC(=O)c2ccco2)sc1-c1csc(Nc2ccc(Cl)cc2Cl)n1,JQGUZYIYLIDVLZ-UHFFFAOYSA-N,5.3,,,SID17410012,1
Cc1noc(C)c1-c1ccc2c(Nc3ccccc3C(C)(C)C)c(C(N)=O)cnc2c1,FXGZSKNYBROIMW-UHFFFAOYSA-N,5.7,,,13,1
Cn1c(=O)c2c(nc(N3CCN(c4ccccn4)CC3)n2Cc2ccc(Cl)cc2Cl)n(C)c1=O,BUXBCVVQDAUDEQ-UHFFFAOYSA-N,5.65,,,SID14740913,1
C=C(C)COc1ccc(-c2[nH]nc(C)c2-c2ccc(OC)cc2)c(O)c1,FHWZHNLEUUCFPV-UHFFFAOYSA-N,5.0,,,SID14742392,1
COc1ccc(COC(=O)NN=C(C)CC(=O)Nc2c(C)cc(C)cc2C)cc1,VDBJRFMNGPOAJV-UHFFFAOYSA-N,5.75,,,SID17403467,1
O=C(CSc1nc2ccccc2s1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,JBFDVHIPOLZSCA-UHFFFAOYSA-N,5.2,,,SID17409027,1
COc1ccc(C(=O)N/N=c2/scc(O)n2Cc2ccc3c(c2)OCO3)cc1OC,KYXBTBWOLOFDRR-LSDHQDQOSA-N,5.95,,,SID17407755,1
CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccc(F)cc3)NC(=O)OCc3cncs3)cc2o1,CMTFRXHEOAAMBF-IZZNHLLZSA-N,7.64,,,C16,1
CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cccnc3)cc2o1,AOVQXARIZDLJRY-WUFINQPMSA-N,7.66,,,C4,1
COc1ccc(O)c(C=NNC(=O)c2ccc(OCc3cccc(Br)c3)cc2)c1,NMBZWZAYUOJWRS-UHFFFAOYSA-N,5.15,,,SID17413049,1
COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cnn(CC(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,HRIOTEGBWIQIPA-ZZSUWZICSA-N,5.44,,,17l,1
CSc1ccc(S(=O)(=O)Nc2ccc3c4c(cccc24)CC3)cc1,KZYUHNSMYRDTKW-UHFFFAOYSA-N,5.3,,,SID17414877,1
CN1CCN(c2cc(N3CCCC(C(=O)NCCc4ccc(C#N)nc4)C3)nc(C(F)(F)F)n2)CC1,MKHYOYUIGKEBPI-UHFFFAOYSA-N,5.0,,,32a,1
Nc1nonc1-c1noc(CCCN2C(=O)c3ccccc3C2=O)n1,XFNHYYFVELFPNF-UHFFFAOYSA-N,5.1,,,SID4248720,1
Cc1cc2ccccc2n1CCNC(=O)c1ccccc1,SSYAUVNBEGNTHT-UHFFFAOYSA-N,5.4,,,SID4247785,1
COC(=O)C1CCN(C(=O)c2ccc3nc(N)sc3c2)CC1,BVPOOCGZNPNMLK-UHFFFAOYSA-N,5.0,,,4m,1
Cc1ccc(-c2nnc(-c3ccccc3S(=O)(=O)Cc3ccc(Cl)cc3)o2)cc1,FEPVLLXEAWPRGQ-UHFFFAOYSA-N,5.4,,,SID17402429,1
Cc1oc(=O)c(NC(=O)c2ccccc2)cc1C(=O)c1ccccc1,OECHXMGVPRCCIN-UHFFFAOYSA-N,5.1,,,SID17409868,1
CCC(=O)Nc1nnc(SCC(=O)c2ccc3c(c2)Cc2ccccc2-3)s1,YWSINDKDXWZJJY-UHFFFAOYSA-N,5.3,,,SID17413007,1
CC1CC2=C(NC(=S)NC2c2ccc(F)cc2)/C(=C/c2ccc(F)cc2)C1,FFYCJYXISQRSOH-FOWTUZBSSA-N,5.3,,,SID17413720,1
COc1ccccc1CNC(=O)CN1CCC(NC(=O)c2ccccc2F)CC1,CNMQZBQYBVRLHC-UHFFFAOYSA-N,7.55,,,SID14726681,1
CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(N3CCCC3)oc2c1,UZHUXAQEJDDGHJ-LOSJGSFVSA-N,7.22,,,C36,1
CCc1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,UQSOMQDTFBVVRY-LOSJGSFVSA-N,7.41,,,C44,1
Cc1nn(Cc2c(F)c(F)c(F)c(F)c2F)c(C)c1NC(=O)c1c(-c2ccccc2)nn(-c2ccccc2)c1C,MMJDUMBLIYVHIZ-UHFFFAOYSA-N,5.65,,,SID17387919,1
Cc1ccc(S(=O)(=O)N/N=C\c2ccccc2OCc2ccccc2)cc1,FQXFGPMPRRDVRN-JCMHNJIXSA-N,5.3,,,SID17412197,1
COc1cc(C(=O)OC(C)C(=O)Nc2ccc3c(c2)OCO3)ccc1OCc1c(C)noc1C,RHXYZSQLVFDCMJ-UHFFFAOYSA-N,6.2,,,SID14744051,1
COC(=O)c1c(-c2ccccc2)csc1NC(=O)CSc1ncnc2sc(C)c(C)c12,CIQNDPKBCSBYNB-UHFFFAOYSA-N,5.05,,,SID17413952,1
Cc1ccc(CN2C(=O)CCC2C(=O)NCc2cccnc2)cc1,YSZKDTKXVMUXPE-UHFFFAOYSA-N,5.65,,,SID14738334,1
COc1ccc(NC(=O)c2cc3sccc3n2Cc2ccc(F)cc2)cc1OC,AEKGQMQAJSKLIX-UHFFFAOYSA-N,5.35,,,SID14727294,1
COc1cccc(-c2cc(C(F)(F)F)n3ncc(S(=O)(=O)c4ccccc4)c3n2)c1,BYIOHCMQONTNDU-UHFFFAOYSA-N,5.4,,,SID17411543,1
CCc1ccccc1NC(=O)c1nnn(CC(=O)Nc2cccc(C)c2C)c1N,IFEKQUXAGGJSNS-UHFFFAOYSA-N,5.15,,,SID4244969,1
CCOC(=O)CCCNC(=O)CCCNC(=O)C(c1ccccc1)c1ccccc1,VSUYUFFWKDYOIA-UHFFFAOYSA-N,5.05,,,SID17415945,1
Cn1c2ccnc(Cl)c2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,GLTOTRUXBZKBKI-UHFFFAOYSA-N,5.03,,,29,1
Cc1cc(C)cc(N(CC(=O)NCCSc2ccccn2)S(=O)(=O)c2ccccc2)c1,SYCMOGYJCJZLKO-UHFFFAOYSA-N,5.4,,,SID17415751,1
COc1ccc(-c2noc(C3CCCN(C(=O)c4ccccc4OC)C3)n2)cc1OC,AMBKIGWQVYQEBL-UHFFFAOYSA-N,5.3,,,SID846890,1
CCCSc1nc(SCC(=O)NCc2ccccc2)c2c3c(sc2n1)COC(C)(CC)C3,CVVMHNOSPMPOLA-UHFFFAOYSA-N,5.15,,,SID14742815,1
COc1cc(CNCCc2c[nH]c3ccccc23)ccc1OCc1ccccc1F,MEPXQVRXJLIKQB-UHFFFAOYSA-N,5.15,,,SID17412046,1
CCc1cc(C(c2ccccc2OC)N2CCOCC2)c(NC(=O)c2ccccc2)s1,AXIPXQWHTQSKNC-UHFFFAOYSA-N,5.35,,,SID17406594,1
COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)N3CC(C)CC(C)C3)CC2)cc1OC,GIPHHNNGZZISAV-UHFFFAOYSA-N,5.15,,,SID4246162,1
Cc1cc(SCC(=O)c2ccccc2)nc(SCC(=O)c2ccccc2)n1,SOHQSTGLORBSSF-UHFFFAOYSA-N,5.55,,,SID14723744,1
COc1ccc2cc(C)c3nnc(SCC(=O)Nc4nc(-c5ccccc5)cs4)n3c2c1,FJHOCYUVDGJCBN-UHFFFAOYSA-N,5.65,,,SID17407576,1
CCn1c(CC(=O)Nc2ccc(C)c(Cl)c2)nnc1SCc1ccc(Cl)c(Cl)c1,NVOPYXRIWZDOIL-UHFFFAOYSA-N,5.4,,,SID17413572,1
O=C(NC(=S)Nc1cccc(Cl)c1N1CCCC1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1,MBMXHONIKUFRAB-UHFFFAOYSA-N,5.35,,,SID14739743,1
Cn1c(SCC(=O)c2ccc3c(c2)Cc2ccccc2-3)nnc1-c1ccccc1,DGWJRFDRDKSZPH-UHFFFAOYSA-N,5.05,,,SID17415931,1
CCCCNC(=O)C(CC)Sc1nc2sc(C(=O)OC)c(C)c2c(=O)n1N,NMMPBCFMYAEMDO-UHFFFAOYSA-N,5.35,,,SID17401867,1
CCOC(=O)c1c(C)n(C)c2ccc(OC)c(NS(=O)(=O)c3ccc(Cl)s3)c12,QNJXDMCDSAPKON-UHFFFAOYSA-N,5.8,,,SID865913,1
CCn1c(SCc2cccc(C)c2)nnc1-c1ccc(C)cc1,TWNPPFNPUVSOFD-UHFFFAOYSA-N,5.05,,,SID14741129,1
CCN(CC)C(=O)Cn1cc(/C=C(\C#N)C(=O)N2CCN(c3ccccc3)CC2)c2ccccc21,ILXIVQXVGBZQBW-RELWKKBWSA-N,6.05,,,SID17408677,1
c1ccc2sc(NC3=NCN(C4CCCCCC4)CN3)nc2c1,NAKPTCJEUFGRFS-UHFFFAOYSA-N,5.1,,,SID14743342,1
CCN(C[C@@H](C)NC(=O)OCc1cncs1)C[C@@H](C)NC(=O)OCc1nccs1,QURAXYQDHTYNMN-ZIAGYGMSSA-N,5.88,,,34,1
Cc1ccc(-c2cc(C(=O)NCc3ccco3)c3ccccc3n2)s1,NKKCXBGEIIUTCG-UHFFFAOYSA-N,5.0,,,SID17387515,1
COc1ccc(S(=O)(=O)N(CCc2ccccc2)CC(=O)N2CCOCC2)cc1,YIJPINRICXMTEK-UHFFFAOYSA-N,5.15,,,SID7973987,1
Cc1ccc2c(c1)N(CCC(=O)NCc1cccnc1)C(=O)CO2,BKDIQDZZWVOHDV-UHFFFAOYSA-N,5.45,,,SID4241023,1
Cc1ccccc1N1C(=O)CN(C(C)(C)C)C(=O)C1c1ccc(N(C)C)cc1,QWIGBFJHGZPJDF-UHFFFAOYSA-N,5.55,,,SID14723747,1
CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3nc(NC4CCCC4)c4ccccc4n3)CC2)cc1,XFQBUESMWRQAJG-UHFFFAOYSA-N,5.5,,,SID7974447,1
CCOc1ccc(C(=O)CN2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,CAQZKBGZHKAUSM-UHFFFAOYSA-N,5.2,,,SID4246039,1
COc1ccccc1Cn1nnc2c(=O)[nH]c(C3CCN(C(=O)c4ccc(C)cc4)CC3)nc21,VRTFGHPYBQPDIG-UHFFFAOYSA-N,5.8,,,SID4242226,1
Cc1ccc(C=NNc2nc3cc(Cl)ccc3[nH]2)o1,APHKDARJIGKYFO-UHFFFAOYSA-N,5.05,,,SID17403295,1
CCCCNC(=S)NNC(=O)CCn1nc(C)c(Br)c1C,AJROVUWRGYOUKB-UHFFFAOYSA-N,5.35,,,SID17406659,1
