CANONICAL_SMILES,INCHIKEY,common_name,appears_in_N_ds
Cc1ccccc1CSc1nnc(-c2cccs2)n1Cc1ccco1,OOEKANWELYHCMY-UHFFFAOYSA-N,,1
C=CCn1c(C)cc(C(=O)CN2C(=O)c3ccccc3C2=O)c1C,CPQXWBRAMROFKM-UHFFFAOYSA-N,,1
CCCc1cc(C(=O)Cc2nc3ccccc3s2)c(O)cc1O,MZJUMUKBAFVSPJ-UHFFFAOYSA-N,,1
COC(=O)C(CCSC)NC(=O)NCc1ccccc1F,ULNBKCBJTNMXII-UHFFFAOYSA-N,,1
COc1ccc(CN2CN(c3ccc(Cl)cc3)C(=O)N(n3cnnc3)C2)cc1,YOADNZAOIYUEEI-UHFFFAOYSA-N,,1
Cc1ccccc1N=C1NC(=S)N(c2ccccc2)C12CCOC(C)(C)C2,OAXUVCDCBSSZIU-UHFFFAOYSA-N,,1
COc1ccc2[nH]c(SCC(=O)c3ccco3)nc2c1,IBUCBCPFBXTDRB-UHFFFAOYSA-N,,1
Cc1cc(C)cc(-n2c(O)c(C=NC3CCS(=O)(=O)C3)c3ccccc3c2=O)c1,XOSVLOJIOOGJNH-UHFFFAOYSA-N,,1
COc1ccc(C(=O)C2C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)cc1OC,UCWLYBUDJMMSCG-UHFFFAOYSA-N,,1
Cc1ccc2[nH]c3c(c2c1)CN(C(=O)CN1c2ccc(F)cc2CCC1C)CC3,NMWYUKDZXSYPCZ-UHFFFAOYSA-N,,1
Oc1ccc(C2Nc3cccc4cccc(c34)N2)c(O)c1,CDBGSWUVVRUXQM-UHFFFAOYSA-N,,1
N#CCCn1cc(C=NO)c(-c2ccc(Cl)cc2)n1,VRSYZZVIYZANOY-UHFFFAOYSA-N,,1
Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1cccs1,JBKIJOSLCXGIMQ-UKTHLTGXSA-N,,1
Cc1nc(-c2c(C(F)(F)F)noc2-c2ccc(O)cc2O)cs1,MBILEVHGKJFUBD-UHFFFAOYSA-N,,1
Cc1ccc(O)c(C(=O)c2cc(C#N)c(=O)n(-c3c(C)n(C)n(-c4ccccc4)c3=O)c2)c1,RKMDRQXLVCSTBC-UHFFFAOYSA-N,,1
COc1ccc(Cc2nc3cc(S(=O)(=O)N4CCOCC4)ccc3[nH]2)cc1OC,FZKAYYNEQVRLQY-UHFFFAOYSA-N,,1
O=C(NC(Cc1c[nH]c2ccccc12)c1nnc2n1CCCCC2)c1ccccc1,HBTZPLWKUHURCV-UHFFFAOYSA-N,,1
O=C(C1CCCCN1S(=O)(=O)c1ccccc1)N1CCCCC1,FSIIZGBNOHUXQQ-UHFFFAOYSA-N,,1
CCN=C1NN=C(c2ccc(C)cc2)CS1,BRGRGPPMJJSGBO-UHFFFAOYSA-N,,1
CCCCn1c(SC(C)C(=O)c2ccc(OC)cc2)nc2cc(S(N)(=O)=O)ccc21,QIHHNONCRDTKPQ-UHFFFAOYSA-N,,1
O=C(CSc1nnc(-c2ccc(Cl)cc2Cl)n1C1CCCCC1)NC1CCS(=O)(=O)C1,PIOZQOUIRJBWDV-UHFFFAOYSA-N,,1
O=C(Nc1nnc(C2CC2)s1)C1Cc2ccccc2CN1S(=O)(=O)c1ccccc1F,XWBZNRYIHZLLEP-UHFFFAOYSA-N,,1
CC(=N)C(C#N)C(=O)CSc1nnc(COc2cc(C)ccc2C)o1,COPMGAIHKOQHNI-UHFFFAOYSA-N,,1
CCOC(=O)c1c(C)[nH]c(C(=O)CSc2nnc(-c3cccs3)n2Cc2ccccc2)c1C,WTNKCTZORYJOPM-UHFFFAOYSA-N,,1
CCc1n[nH]c(=S)n1/N=C/c1ccc2c(c1)OCO2,ISXXWOJACIZOJW-AWNIVKPZSA-N,,1
Cc1nc(-n2nnc3cc(C)c(C)cc32)c2c3c(sc2n1)CCCC3,ZMLWUGVANYFLAE-UHFFFAOYSA-N,,1
CCc1cccc(CC)c1-n1c(SCc2cc(=O)n3ccsc3n2)nnc1-c1cccnc1,UBBHEJNMCIDWNK-UHFFFAOYSA-N,,1
COc1ccc2c(Cl)c(C(=O)NCCCn3ccnc3)sc2c1Cl,BPJWQGNYCMLEST-UHFFFAOYSA-N,,1
CC(=O)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3[nH]1)CCCC2,WBSIKDAOHQHSBZ-UHFFFAOYSA-N,,1
O=C(c1nn(Cc2ccccc2)c(=O)c2ccccc12)N1CCN(C/C=C/c2ccccc2)CC1,ZBCONQPPSGNGCK-NTEUORMPSA-N,,1
Cn1c(-c2sc(=S)n(-c3ccccc3)c2N)nc2ccccc21,DPEBERJKOZUHJO-UHFFFAOYSA-N,,1
Cc1ccc(OCC(=O)Nn2cnc3ccccc32)cc1,ZQRMEBYBMWCVMX-UHFFFAOYSA-N,,1
Cc1sc(NC(=O)c2ccco2)c(C(c2cccnc2)N2CCCC2)c1C,XCINMKFZBVLNQE-UHFFFAOYSA-N,,1
CCN(CC)CCNC(=O)c1ccc(Cl)c(S(=O)(=O)Nc2ccccc2OC)c1,OFQKYTNYSALRBG-UHFFFAOYSA-N,,1
O=C(NCc1ccccc1Cl)c1cnccn1,XJTBRRODSMDDRP-UHFFFAOYSA-N,,1
Clc1ccc(/C=N/Nc2nnc(-c3ncc[nH]3)c3ccccc23)cc1,WZDLJIGYZPNFCY-SSDVNMTOSA-N,,1
Cc1ccc(-c2cc(-c3nnc(SCC(=O)NC(C)C(C)C)n3N)c3ccccc3n2)cc1,CPTZXOUPLCAFQO-UHFFFAOYSA-N,,1
Cn1c(SCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)nc2ccccc21,IYZYWABSXKNPAM-UHFFFAOYSA-N,,1
COc1ccc(NC(=O)COC(=O)c2c(-c3ccccc3)noc2C)cc1,FANSIJGTNPAROL-UHFFFAOYSA-N,,1
CCOc1ccc(/C=C/C2=Cc3c(sc(NC(=O)CSc4n[nH]c(N)n4)c3C#N)C(C)(C)C2)cc1,KYLGLLYWMOMOPQ-AATRIKPKSA-N,,1
O=C(CSc1n[nH]c(-c2cccs2)n1)N1CCCc2ccccc21,OGYOZPOHIIPGGA-UHFFFAOYSA-N,,1
Cc1cc(N)n(-c2ccc3ccccc3c2)n1,VHIBLPZLWCHLHH-UHFFFAOYSA-N,,1
O=C(Cn1c(-c2cscn2)nc2ccccc21)Nc1cc(F)ccc1F,ZMGUBMPJKBUOPT-UHFFFAOYSA-N,,1
CC(C)OP(=O)(OC(C)C)C(NC(=O)c1ccc(Br)cc1)c1ccccc1,QTCCFWJAWJFDKW-UHFFFAOYSA-N,,1
COCC(C)n1c(C)cc(C(=O)CSc2nnc(Nc3ccccc3F)s2)c1C,USSUECRVHBFCJW-UHFFFAOYSA-N,,1
Cc1nc2c(n1C1CCCCC1)C(=O)c1ccccc1C2=O,QLVBDHJSLPKORV-UHFFFAOYSA-N,,1
O=C(OCCNC(=O)c1ccc2ccccc2n1)c1ccc(F)cc1,FNODCKRHYGXUCP-UHFFFAOYSA-N,,1
O=c1cc(CSc2nnc(-c3cccnc3)n2-c2ccccc2F)nc2sccn12,ZGDIXPJJTVLXBK-UHFFFAOYSA-N,,1
CC(=O)Nc1ccc(NC(=O)CSc2nnc(-c3ccccc3)n2Cc2ccc3c(c2)OCO3)cc1,SDBOHTUSWHIFDN-UHFFFAOYSA-N,,1
O=C(COC(=O)c1cccnc1Nc1cccc(C(F)(F)F)c1)NCc1ccc2c(c1)OCO2,GFQAJAJPYCKMRE-UHFFFAOYSA-N,,1
O=C(NC(Cc1c[nH]c2ccccc12)c1nnc2n1CCCCC2)c1ccccc1Cl,BUJTZUJOKDKHSJ-UHFFFAOYSA-N,,1
O=C(COC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1)NCc1ccco1,XNRQLGGVMAZGPM-UHFFFAOYSA-N,,1
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)c1ccc(S(=O)(=O)N(CC)CC)cc1,YIQKINSZNZUPRE-UHFFFAOYSA-N,,1
O=C(NC(Cc1c[nH]c2ccccc12)c1nnc2n1CCCCC2)c1ccc(Cl)cc1,VZZWBMBAXOFQMQ-UHFFFAOYSA-N,,1
CC1Cc2ccccc2N1C(=O)C1CCCCN1S(=O)(=O)c1ccccc1,ZHCKRQZGJZNGMK-UHFFFAOYSA-N,,1
CCOc1ccc(-n2c(SCC(=O)Nc3ccccc3C)n[nH]c2=O)cc1,HVUFFUHVUGMPTB-UHFFFAOYSA-N,,1
Cc1cc(F)ccc1S(=O)(=O)Nc1ccccc1C(=O)Nc1ccccc1N1CCOCC1,URYNGODRRXNQSM-UHFFFAOYSA-N,,1
COc1ccc(NC(=O)COC(=O)c2ccc(OCc3c(C)noc3C)cc2)cc1OC,YUVBJPSARHNILB-UHFFFAOYSA-N,,1
FC(F)Sc1ccc(N=C2NN=C(c3ccc4c(c3)OCCO4)CS2)cc1,VESXKZVVGJIGJD-UHFFFAOYSA-N,,1
Cc1cccn2c(=O)c(C=NO)c(N3CCCC3)nc12,LKRHOXPBXRMLQW-UHFFFAOYSA-N,,1
O=C(Nc1cccc2ccccc12)c1cn(-c2ccccc2)nc1-c1cccs1,FDEJFDPKJRAYOE-UHFFFAOYSA-N,,1
O=C(NCCOC(=O)c1ccc(C(=O)OCCNC(=O)c2cccnc2)s1)c1cccnc1,MJQGGZAUUJZXRS-UHFFFAOYSA-N,,1
Cc1c(NC(=S)/C=C2\N(C)c3ccccc3C2(C)C)c(=O)n(-c2ccccc2)n1C,JTCFRYLLAIKKLL-HKWRFOASSA-N,,1
O=C1/C(=C\c2ccccn2)SC(=S)N1Nc1ncc(C(F)(F)F)cc1Cl,YVKXFTNXJDGYPI-IZZDOVSWSA-N,,1
Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)COC(=O)CCC(=O)c1cccs1,PWSJZJDELBVCRV-UHFFFAOYSA-N,,1
CN(CCO)c1nc(N)c2c(N)nc3c(cc(O)n3C3CCCC3)c2c1C#N,WYJOBKFCHUMPGI-UHFFFAOYSA-N,,1
Cc1c(NC(=O)C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c(=O)n(-c2ccccc2)n1C,LPLZEVYMEFQPKG-UHFFFAOYSA-N,,1
COc1cc(-c2nnc(SCC(=O)Nc3ccc4c(c3)OCCO4)o2)cc(OC)c1OC,RBXOMDTTWFHGND-UHFFFAOYSA-N,,1
CCn1c(C)c(/C=N/Nc2nc3ccccc3s2)c2ccccc21,CRGFTAFCLJXINH-UDWIEESQSA-N,,1
COc1ccc(C2(C)NC(=O)N(CC(=O)Nc3ccc4c(c3)OCO4)C2=O)cc1OC,SIKXHPZTYFSRNR-UHFFFAOYSA-N,,1
O=C(NN=Cc1ccncc1)c1nc(-c2ccccc2)n2c1CCCCC2,MHLHHYIWGIRNJJ-UHFFFAOYSA-N,,1
Cc1ccc2c(CC(=O)OCc3cc(=O)n4c(n3)sc3ccccc34)coc2c1,HVXFAHXWOMBIMA-UHFFFAOYSA-N,,1
Cc1ccc(C)c(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)c1,YQEOSNWHHQZEHP-UHFFFAOYSA-N,,1
CCN(CC)c1ccc(C(=O)OCc2cc(=O)oc3cc(O)ccc23)cc1,ZQQDGXBHYGCVIL-UHFFFAOYSA-N,,1
CCc1cccc(CC)c1NC(=O)CN1CC(C)SC1=NC1CCCCC1,DCFKXXAVYVHYGX-UHFFFAOYSA-N,,1
CC1Cc2ccccc2N1C(=O)Cn1c(=O)cc(O)c2ccccc21,XABCBHHVDARRPX-UHFFFAOYSA-N,,1
COc1cc(C=C(C#N)c2nc3c(s2)CC(C)CC3)ccc1O,LBUWSWNRWTZFFY-UHFFFAOYSA-N,,1
O=C(Nc1nnc(SCc2c(Cl)cccc2Cl)s1)C1CCCO1,ZKDACESROWSNQW-UHFFFAOYSA-N,,1
C=CCn1c(SC(C)C(=O)NCc2ccc3c(c2)OCO3)nc2scc(-c3ccccc3)c2c1=O,SQHZDLDRIMPJDR-UHFFFAOYSA-N,,1
CC(Sc1nnc(C(C)N(C)C)n1-c1ccc(Cl)cc1)C(=O)Nc1ccc2c(c1)OCO2,IQFVSIJQWUQCIW-UHFFFAOYSA-N,,1
COc1ccc(N2CCN(C(=O)c3ccc(OCc4c(C)noc4C)c(OC)c3)CC2)cc1,VAZGMDOAMLPBOF-UHFFFAOYSA-N,,1
Cc1nc(NS(=O)(=O)c2ccccc2C)c2c3c(sc2n1)CCC3,KYTAYEUFVAISBE-UHFFFAOYSA-N,,1
CC(=O)N1CCN(C(=O)CC2OC(=O)c3ccccc32)CC1,BNAUHUMLQUDITK-UHFFFAOYSA-N,,1
CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(CCC(=O)Nc1cccc(C(F)(F)F)c1)n2CC,AMOYQXOTIPSJNI-UHFFFAOYSA-N,,1
c1ccc(-c2nc(CSc3n[nH]c(-c4cccs4)n3)cs2)cc1,XGYBZAGCTWLSSZ-UHFFFAOYSA-N,,1
CC(Sc1ncnc2ccccc12)C(=O)Nc1ccc2c(c1)OCO2,QCMZCXQKIAISJV-UHFFFAOYSA-N,,1
O=C(c1cn(-c2ccccc2)nc1-c1cccs1)N1CCOCC1,YFCFRIAEFMJFQT-UHFFFAOYSA-N,,1
CC(C)C(=O)Nc1sc2c(c1-c1nc3ccccc3[nH]1)CCCC2,SAIMIFSPWHSOMI-UHFFFAOYSA-N,,1
COC(=O)c1ccc(CSc2nnc(NC(C)C)s2)cc1,XBBZTJRLJAZZQX-UHFFFAOYSA-N,,1
Cc1ccc(CNC(=O)CCNC(=O)c2ccco2)cc1,GBRAWNPMQJCKCB-UHFFFAOYSA-N,,1
Nc1n[nH]c(SCC(=O)Nc2ccccc2Sc2ccc(Cl)cc2)n1,KZFDZCIQEBDPCT-UHFFFAOYSA-N,,1
COc1ccccc1S(=O)(=O)Nc1ccc(-c2nnc3n2CCCCC3)cc1,XRAMELGLVGBGDK-UHFFFAOYSA-N,,1
COc1ccc(-n2cnnc2SCC(=O)Nc2ccc(N3CCOCC3)cc2)cc1,KUQVZHMAKJEBKC-UHFFFAOYSA-N,,1
CCCn1nc(C(=O)NCC(C)(C)N2CCOCC2)c2ccccc2c1=O,NJLQZYIBLGDFEY-UHFFFAOYSA-N,,1
Cc1cnc(NC(=O)CCCc2nc3ccccc3s2)s1,MWYJTJSJYKOZSD-UHFFFAOYSA-N,,1
CC(C)CNS(=O)(=O)c1cc(C(=O)N2CC(C)OC(C)C2)c(Cl)cc1Cl,MMMQAEUZHNVUFW-UHFFFAOYSA-N,,1
COc1ccccc1-c1nnc(SCc2nc3ccccc3s2)n1C,HSIRJMNBCQGYRD-UHFFFAOYSA-N,,1
Cc1nc(SCC(=O)NCCc2ccc(Cl)cc2)nc(C)c1C,YMYNOOCKLWYCPC-UHFFFAOYSA-N,,1
O=C(Cn1cnc2ccccc21)NC(c1ccccc1)c1ccccc1,OZHSHJIUIMWVGI-UHFFFAOYSA-N,,1
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)CC34CC5CC(CC(Br)(C5)C3)C4)cc2)c1C,NFHMPADXJWILLA-UHFFFAOYSA-N,,1
O=C(Cc1ccccc1)N[C@@H](Cc1ccccc1)c1nc2ccccc2[nH]1,BKUXDUXKCWEFET-NRFANRHFSA-N,,1
CCc1nnc(NC(=O)C2Cc3ccccc3CN2S(=O)(=O)c2ccc(C)cc2)s1,TXTHBEINNXUFCD-UHFFFAOYSA-N,,1
O=C(COC(=O)C1CCN(S(=O)(=O)c2cc([N+](=O)[O-])ccc2Cl)CC1)Nc1ncc(Cl)cc1Cl,CJMIAGMGAIOLBU-UHFFFAOYSA-N,,1
Cc1cccc(C)c1NC(=O)CSc1nnc(-c2ccccc2)n1Cc1ccc2c(c1)OCO2,WAJAMHWHDXAAQD-UHFFFAOYSA-N,,1
Cc1cc(C(=O)CSc2nnc(-c3ccc(Cl)cc3)n2C)c(C)n1CC1CCCO1,OCGOOLOLOULYMW-UHFFFAOYSA-N,,1
COc1cccc(NC(=O)COC(=O)c2c3c(nc4ccccc24)CCC(C)C3)c1,RXOFUPCPMRFJIT-UHFFFAOYSA-N,,1
CCN(CC)C(=O)C1C(C)=NC(=S)NC1c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,DRABSAPHZLFKND-UHFFFAOYSA-N,,1
Cc1c(C(=O)Nc2nccs2)sc2nc(-c3cccs3)cc(C(F)(F)F)c12,QLWSKXWZAOJUAP-UHFFFAOYSA-N,,1
O=C(NCCCn1ccnc1)c1ccc(Br)c(S(=O)(=O)N2CCOCC2)c1,OOQCTFLZJJMJEW-UHFFFAOYSA-N,,1
CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(SCC(=O)N1CCOCC1)n2-c1ccccc1OC,JFQBVEMGOMIRRM-UHFFFAOYSA-N,,1
Cc1cc(NC(=O)COC(=O)c2ccc(NS(=O)(=O)c3ccc(C)c(C)c3)cc2)no1,YDOUIRNPCKIDOJ-UHFFFAOYSA-N,,1
Cc1ccc(N(CCC#N)C(=O)CSc2ccc3c(c2)OCCO3)cc1,DKQBMDQCVACEHC-UHFFFAOYSA-N,,1
COc1ccc(CNC(=O)c2cnc(C)cn2)cc1,NZYMCXRRAARJMA-UHFFFAOYSA-N,,1
CCOC(=O)c1c(C)[nH]c(C(=O)C(C)Sc2ccc(Cl)cc2)c1C,DNHSHXYCJODQKR-UHFFFAOYSA-N,,1
CCn1c(SCC(=O)NC2CCCc3ccccc32)nnc1-c1cccs1,SHGRNIMNGUQQIP-UHFFFAOYSA-N,,1
Cc1[nH]c2ccccc2c1C(c1ccccn1)N1CCC(C)CC1,NBKDMBGWUXYCJB-UHFFFAOYSA-N,,1
COc1cc(-c2nnc(COC(=O)c3c4c(nc5ccccc35)CCCC4)o2)cc(OC)c1OC,BAMBXXGIEBIGSF-UHFFFAOYSA-N,,1
COc1ccc(CCn2cc(O)c(-c3nc(C)cs3)c2N)cc1OC,PPVCLTZCPYGZDX-UHFFFAOYSA-N,,1
CC1=Nc2c(c(=O)n(C)c(=O)n2C)C(c2cccnc2)C1C(=O)OCc1ccccc1,NYBUXCOAVVBWSG-UHFFFAOYSA-N,,1
O=C(NCc1ccccc1)c1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,CRRNHRCQIVTIMC-UHFFFAOYSA-N,,1
CCn1c2ccccc2c2cc(/C=N/n3cn[nH]c3=S)ccc21,KCJIZLQAQCRQJK-VXLYETTFSA-N,,1
CSc1nncn1/N=C/c1ccc2c(c1)OCO2,QRBSOYIIOSNECT-WLRTZDKTSA-N,,1
CC1CCCC(n2c(=S)[nH]c3ccccc3c2=O)C1C,CVVSRXDHFVSJEK-UHFFFAOYSA-N,,1
Cc1ccc(-n2c(C)cc(C(=O)CSc3n[nH]c(N)n3)c2C)cc1,SXQULVZEPHERQM-UHFFFAOYSA-N,,1
O=C(CSc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1C1CCCCCC1)NCc1ccccc1,LRVGRFVKPHNRSM-UHFFFAOYSA-N,,1
O=C(NCCCn1ccnc1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,FYGXESLPUZAJRC-UHFFFAOYSA-N,,1
O=C(Nc1ccc2c(c1)OCCO2)c1cccc2nc3ccccc3nc12,AVEYIPXODFBJMV-UHFFFAOYSA-N,,1
Cc1ccccc1NC(=O)CSc1nnc(-c2ccccc2)n1-c1ccccc1,LURPBGHCJBTAOF-UHFFFAOYSA-N,,1
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)c1cccc(S(=O)(=O)N(CC)CC)c1,ITOYKQTZAVAVNX-UHFFFAOYSA-N,,1
Cc1nc(SCC(=O)Nc2ccc(N3CCOCC3)cc2)nc(C)c1C,HJPLFOSCJZAIKR-UHFFFAOYSA-N,,1
CC(Sc1ccc2c(c1)OCCO2)C(=O)Nc1ncc(Cl)cc1Cl,JYZGSXWEKCUWPE-UHFFFAOYSA-N,,1
CCOC(=O)Cc1csc(NC(=O)c2ccc(Cl)nc2)n1,USQILVRCRJDPPT-UHFFFAOYSA-N,,1
O=C(Nc1nnc(C2CC2)s1)c1cc(S(=O)(=O)N2CCN(c3ccccc3)CC2)ccc1Cl,BGTUCTZOOKPBSX-UHFFFAOYSA-N,,1
Nc1nnc(SCCOc2cccc(Br)c2)s1,YGCZLBWHYOWFHO-UHFFFAOYSA-N,,1
NNC(=O)c1cc2c(s1)CCCCCC2,RJZNGIMIWYNIKV-UHFFFAOYSA-N,,1
Cc1csc(NC(=O)Cc2c[nH]c3ccccc23)n1,CLLSLEVELIETIF-UHFFFAOYSA-N,,1
CCN1CCN(S(=O)(=O)c2ccc(Cl)c(C(=O)Nc3nnc(CC(C)C)s3)c2)CC1,TYRJYMNEFUGGPO-UHFFFAOYSA-N,,1
CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(C#N)cc2)c1C,AHPCSBGALZBSDT-UHFFFAOYSA-N,,1
CN1C(=O)C(=C(C#N)c2nc3ccccc3[nH]2)c2ccccc21,IUWNUNNVZURICD-UHFFFAOYSA-N,,1
CCN(CC(=O)NCc1cccs1)S(=O)(=O)c1ccc(C(C)C)cc1,CLEHTBAEAUWHEW-UHFFFAOYSA-N,,1
COc1ccc(NC(=O)CSc2nnc(C3CC3)n2-c2ccccc2)cc1,QLKNICGNFDYXHI-UHFFFAOYSA-N,,1
COc1ccccc1NS(=O)(=O)c1cccc(C(=O)OCC(=O)Nc2cc(C)on2)c1,GJAUBUUBSNERBL-UHFFFAOYSA-N,,1
CCN(C(=O)CSc1nnc(Cc2cccc3ccccc23)n1N)C1CCS(=O)(=O)C1,SLEOYLVTYYNMOG-UHFFFAOYSA-N,,1
CC(C)N=c1scc(-c2ccco2)n1N=Cc1ccc(O)c(O)c1,AMRJMRWUBAZBKA-UHFFFAOYSA-N,,1
Cc1c(CCOC(=O)C2C3CC4CC(C3)CC2C4)sc[n+]1CC(=O)c1ccc(Br)cc1,BRSQDNDGWKZEHK-UHFFFAOYSA-N,,1
COC(=O)COc1cccc(NC(=O)c2ccc(C)cc2)c1,YHSYUDGWFLBHTQ-UHFFFAOYSA-N,,1
Oc1cc(N2CC=C(c3ccc(F)cc3)CC2)c(O)n1-c1ccc(F)cc1,ROZAFYPRBZUSRG-UHFFFAOYSA-N,,1
COc1cc(CNn2nnnc2N)ccc1OCc1c(Cl)cccc1Cl,RDIQHWBHSUQDMP-UHFFFAOYSA-N,,1
O=C(Nc1ccccc1N1CCN(C(=O)c2ccc(Cl)cc2)CC1)c1cc(Br)ccc1Cl,NMZCCXMWEORAPM-UHFFFAOYSA-N,,1
Clc1ccc(Sc2ccc(/C=N/n3cnnc3)o2)cc1,ISUIGAVIOQMGCY-REZTVBANSA-N,,1
CCCCNC(=O)Cc1coc2ccc3ccccc3c12,FMIBKMZLLJLZNN-UHFFFAOYSA-N,,1
Cc1cccc(OCCn2c(-c3ccco3)nc3ccccc32)c1,BBPWBMDFUSQAJR-UHFFFAOYSA-N,,1
C=CCn1c(SCc2ccc3c(c2)OCO3)nc2scc(-c3ccco3)c2c1=O,OCKZFOSIMJBLQD-UHFFFAOYSA-N,,1
COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1COc1ccc([N+](=O)[O-])cc1,MNIHGTBQVXJAHU-UHFFFAOYSA-N,,1
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1nnc(Cc2ccc(Cl)cc2)s1,GSNYPQINNIPFKR-UHFFFAOYSA-N,,1
Cc1ccc(S(=O)(=O)CC#CCOC(=O)c2ccc([N+](=O)[O-])cc2)cc1,XFUYNASYVIGKBI-UHFFFAOYSA-N,,1
COc1ccccc1NC(=S)NCCc1ccccc1,KOFPSIKTKXVIOM-UHFFFAOYSA-N,,1
CCn1c(-c2nonc2NC(=O)c2ccccc2)nc2ccccc21,YPMPSHGGVFLOAC-UHFFFAOYSA-N,,1
COc1ccc(NC(=O)CCOc2ccccc2)cc1,QGTBXPAYXVPCLR-UHFFFAOYSA-N,,1
CCCCC1(C)NC(=O)c2c(C)sc(C(=O)OCC)c2N1,ZWQSKLZHURAMLP-UHFFFAOYSA-N,,1
O=C(Cc1ccc(-n2c(=O)[nH]c3ccccc3c2=O)cc1)N1CCN(c2cccc(Cl)c2)CC1,GVDVEXQCWPLCHG-UHFFFAOYSA-N,,1
CCOC(=O)C1CCCN(C(=O)c2cc3nc(-c4ccc5c(c4)OCO5)cc(C(F)(F)F)n3n2)C1,SHQBGJPFDOHPBK-UHFFFAOYSA-N,,1
COc1ccc(S(=O)(=O)N(CC(=O)NCC2CCCO2)c2ccc(F)cc2)cc1OC,GFXMHVLZPZZRJG-UHFFFAOYSA-N,,1
C=CCSc1ncccc1C(=O)NCc1ccc(C)cc1,HSXRKKZVOWTXQQ-UHFFFAOYSA-N,,1
COc1ccc(C2C(=O)N(C3CCCCC3)CC(=O)N2CC2COc3ccccc3O2)cc1,GQRZZZOOJQRQBK-UHFFFAOYSA-N,,1
COCCNC(=O)CCCCCn1c(=S)[nH]c2ccccc2c1=O,QVYATTCBDFYGGI-UHFFFAOYSA-N,,1
CC1(C)C=C2C(C(=O)C1)C(NC(=O)c1cccnc1)(C(F)(F)F)C(=O)N2Cc1cccnc1,QUHSHIBGCKNUPF-UHFFFAOYSA-N,,1
CN(C)c1nccc(N(Cc2ccccc2)Cc2ccccc2)c1C#N,FSZZPPMHTJCPBD-UHFFFAOYSA-N,,1
O=C(COc1ccc2ccccc2c1)N1CCN(CC2CC3C=CC2C3)CC1,NAZVMRKYJCRHEF-UHFFFAOYSA-N,,1
CCCCN(CC)C(=O)Cc1ccccc1OC,LSZODZABMAFKRH-UHFFFAOYSA-N,,1
CC12CCC(C(=O)Nc3ncc([N+](=O)[O-])s3)(OC1=O)C2(C)C,AANZMQGEJIZNKQ-UHFFFAOYSA-N,,1
COc1ccc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)c(OC)c1,HBUQFUGZVUPQIO-UHFFFAOYSA-N,,1
CCOc1ccc(NC(=O)CSc2nnc(CCNC(=O)c3ccc(OC)cc3)n2CC)cc1,XVXZRLSGHRCRKQ-UHFFFAOYSA-N,,1
O=C(Nc1cccnc1)c1ccc(COc2cc(Cl)ccc2Cl)o1,NYWOKWYZLCXSSJ-UHFFFAOYSA-N,,1
CCCCNS(=O)(=O)c1ccc(OC)c(Cl)c1Cl,ZRBZIWQYKKSIGB-UHFFFAOYSA-N,,1
COc1ccc(S(=O)(=O)Nc2ccc(F)cc2)c(C)c1C,RTGOHEXAZRXGLG-UHFFFAOYSA-N,,1
CC(C)Oc1ccc(C(=O)C2C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)cc1,SUYAZIWCNKYMFJ-UHFFFAOYSA-N,,1
COc1ccc(/C=N/Nc2snc(SC)c2C#N)cc1OC,ZBKLKXXWAJJABZ-LZYBPNLTSA-N,,1
CCOc1ccc(C(Nc2ccc(C)cc2)P2(=O)OCC(C)(C)CO2)cc1,FFXJVVXIEQNIFP-UHFFFAOYSA-N,,1
COc1cc(OC)c(C#N)c(S(=O)(=O)Cc2ccccc2)c1,IKDNLGCHWXLXIH-UHFFFAOYSA-N,,1
Nc1nc(CSc2nnnn2-c2ccc(Cl)cc2)nc(N2CCOCC2)n1,TUVXQWORBRIQRJ-UHFFFAOYSA-N,,1
Cc1ccc(C(=O)N2C3C=CC(C3)C2(C(F)(F)F)C(F)(F)F)cc1,GUAQAAUEJQSNKZ-UHFFFAOYSA-N,,1
CCCC(=O)Nc1cccc(Oc2nc(C)cc(C)c2C#N)c1,PSYPODGCXOAAIK-UHFFFAOYSA-N,,1
